dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
47;14/07/2020;0;0;0;0
47;15/07/2020;0;0;0;0
47;16/07/2020;0;0;0;0
47;17/07/2020;0;0;0;0
47;18/07/2020;0;0;0;0
47;19/07/2020;0;0;0;0
47;20/07/2020;0;0;0;0
47;21/07/2020;0;0;0;0
47;22/07/2020;0;0;0;1
47;23/07/2020;0;0;0;0
47;24/07/2020;0;0;0;0
47;25/07/2020;0;0;0;0
47;26/07/2020;0;0;0;0
47;27/07/2020;0;0;0;0
47;28/07/2020;0;0;0;0
47;29/07/2020;1;1;0;0
47;30/07/2020;0;0;0;0
47;31/07/2020;0;0;0;0
47;01/08/2020;1;1;0;0
47;02/08/2020;0;0;0;0
47;03/08/2020;0;0;0;0
47;04/08/2020;0;0;0;0
47;05/08/2020;0;0;0;0
47;06/08/2020;0;0;0;0
47;07/08/2020;0;0;0;0
47;08/08/2020;1;0;0;0
47;09/08/2020;1;0;0;0
47;10/08/2020;0;0;0;0
47;11/08/2020;1;0;0;0
47;12/08/2020;0;0;0;0
47;13/08/2020;0;0;0;1
47;14/08/2020;0;0;0;0
47;15/08/2020;0;0;0;1
47;16/08/2020;0;0;0;0
47;17/08/2020;0;0;0;0
47;18/08/2020;1;0;0;1
47;19/08/2020;0;0;0;0
47;20/08/2020;0;0;0;0
47;21/08/2020;1;0;0;0
47;22/08/2020;4;1;0;0
47;23/08/2020;3;0;0;1
47;24/08/2020;3;1;0;0
47;25/08/2020;1;0;0;2
47;26/08/2020;0;0;0;1
47;27/08/2020;1;1;0;1
47;28/08/2020;0;0;1;0
47;29/08/2020;0;0;0;1
47;30/08/2020;1;0;0;0
47;31/08/2020;0;0;0;1
47;01/09/2020;0;0;0;0
47;02/09/2020;0;0;0;0
47;03/09/2020;2;0;1;1
47;04/09/2020;1;1;0;0
47;05/09/2020;4;0;0;1
47;06/09/2020;1;0;0;0
47;07/09/2020;0;0;0;0
47;08/09/2020;2;0;0;2
47;09/09/2020;2;2;0;0
47;10/09/2020;1;0;0;0
47;11/09/2020;0;0;0;1
47;12/09/2020;0;0;0;0
47;13/09/2020;2;1;0;0
47;14/09/2020;0;1;0;0
47;15/09/2020;2;0;0;3
47;16/09/2020;2;0;0;1
47;17/09/2020;1;0;0;2
47;18/09/2020;1;0;0;0
47;19/09/2020;0;0;0;1
47;20/09/2020;0;0;0;0
47;21/09/2020;0;0;0;0
47;22/09/2020;0;0;0;1
47;23/09/2020;0;0;0;1
47;24/09/2020;3;2;0;1
47;25/09/2020;0;0;0;1
47;26/09/2020;1;0;0;1
47;27/09/2020;1;1;0;1
47;28/09/2020;1;0;1;0
47;29/09/2020;0;1;0;2
47;30/09/2020;0;0;0;0
47;01/10/2020;3;0;0;0
47;02/10/2020;3;1;0;3
47;03/10/2020;2;1;0;0
47;04/10/2020;3;0;0;0
47;05/10/2020;4;2;0;0
47;06/10/2020;3;0;0;0
47;07/10/2020;3;1;0;7
47;08/10/2020;2;1;0;0
47;09/10/2020;1;0;0;2
47;10/10/2020;2;0;0;1
47;11/10/2020;5;3;0;3
47;12/10/2020;4;0;2;2
47;13/10/2020;4;0;0;4
47;14/10/2020;1;0;1;1
47;15/10/2020;2;1;0;1
47;16/10/2020;2;1;1;2
47;17/10/2020;0;0;0;0
47;18/10/2020;1;0;1;0
47;19/10/2020;4;1;0;1
47;20/10/2020;2;1;0;3
47;21/10/2020;5;1;1;1
47;22/10/2020;6;0;0;1
47;23/10/2020;0;0;0;0
47;24/10/2020;2;0;0;1
47;25/10/2020;3;1;0;0
47;26/10/2020;4;1;0;1
47;27/10/2020;7;1;1;2
47;28/10/2020;4;0;1;1
47;29/10/2020;7;0;1;8
47;30/10/2020;5;1;0;3
47;31/10/2020;5;0;1;1
47;01/11/2020;7;0;0;1
47;02/11/2020;2;0;0;1
47;03/11/2020;10;2;1;4
47;04/11/2020;5;3;0;3
47;05/11/2020;3;0;1;5
47;06/11/2020;9;6;0;2
47;07/11/2020;4;0;1;7
47;08/11/2020;8;0;0;2
47;09/11/2020;3;0;1;1
47;10/11/2020;11;1;0;4
47;11/11/2020;10;0;0;5
47;12/11/2020;2;1;0;2
47;13/11/2020;9;2;3;5
47;14/11/2020;5;2;0;5
47;15/11/2020;2;1;0;1
47;16/11/2020;4;0;0;1
47;17/11/2020;10;1;1;8
47;18/11/2020;9;1;3;9
47;19/11/2020;3;0;0;3
47;20/11/2020;3;0;0;2
47;21/11/2020;3;1;0;7
47;22/11/2020;1;1;1;0
47;23/11/2020;5;2;1;0
47;24/11/2020;6;0;2;9
47;25/11/2020;11;0;1;2
47;26/11/2020;8;0;1;1
47;27/11/2020;3;1;1;10
47;28/11/2020;6;1;2;4
47;29/11/2020;5;1;1;0
47;30/11/2020;3;1;1;0
47;01/12/2020;7;0;0;8
47;02/12/2020;5;0;2;6
47;03/12/2020;5;0;1;11
47;04/12/2020;7;2;1;10
47;05/12/2020;5;1;0;3
47;06/12/2020;3;0;0;0
47;07/12/2020;9;1;5;14
48;19/03/2020;0;0;0;0
48;20/03/2020;0;0;0;0
48;21/03/2020;0;0;0;0
48;22/03/2020;2;0;0;1
48;23/03/2020;2;0;0;0
48;24/03/2020;4;2;0;1
48;25/03/2020;1;0;0;0
48;26/03/2020;0;0;0;1
48;27/03/2020;0;0;0;0
48;28/03/2020;2;0;0;1
48;29/03/2020;1;0;0;0
48;30/03/2020;1;0;0;2
48;31/03/2020;0;0;0;1
48;01/04/2020;2;0;0;0
48;02/04/2020;1;0;0;1
48;03/04/2020;0;0;0;0
48;04/04/2020;0;0;0;1
48;05/04/2020;0;0;0;0
48;06/04/2020;0;0;0;0
48;07/04/2020;0;0;0;2
48;08/04/2020;0;0;0;0
48;09/04/2020;0;0;0;0
48;10/04/2020;0;0;0;1
48;11/04/2020;0;0;0;0
48;12/04/2020;0;0;0;0
48;13/04/2020;0;0;0;0
48;14/04/2020;0;0;0;0
48;15/04/2020;0;0;0;0
48;16/04/2020;0;0;0;1
48;17/04/2020;0;0;0;0
48;18/04/2020;0;0;0;0
48;19/04/2020;0;0;0;0
48;20/04/2020;0;0;0;0
48;21/04/2020;0;0;0;0
48;22/04/2020;0;0;0;1
48;23/04/2020;0;0;0;0
48;24/04/2020;0;0;0;2
48;25/04/2020;0;0;0;0
48;26/04/2020;0;0;0;0
48;27/04/2020;0;0;0;0
48;28/04/2020;0;0;0;1
48;29/04/2020;0;0;1;0
48;30/04/2020;0;0;0;0
48;01/05/2020;3;0;0;3
48;02/05/2020;0;0;0;0
48;03/05/2020;1;0;0;0
48;04/05/2020;0;0;0;0
48;05/05/2020;0;0;0;0
48;06/05/2020;0;0;0;0
48;07/05/2020;0;0;0;0
48;08/05/2020;0;0;0;2
48;09/05/2020;0;0;0;0
48;10/05/2020;0;0;0;0
48;11/05/2020;0;0;0;0
48;12/05/2020;0;0;0;0
48;13/05/2020;2;0;0;1
48;14/05/2020;0;0;0;0
48;15/05/2020;0;0;0;1
48;16/05/2020;0;0;0;0
48;17/05/2020;0;0;0;0
48;18/05/2020;0;0;0;0
48;19/05/2020;0;0;0;0
48;20/05/2020;1;0;0;1
48;21/05/2020;0;0;0;0
48;22/05/2020;0;0;0;0
48;23/05/2020;0;0;0;0
48;24/05/2020;0;0;0;0
48;25/05/2020;1;0;0;0
48;26/05/2020;0;0;0;0
48;27/05/2020;0;0;0;0
48;28/05/2020;0;0;0;1
48;29/05/2020;0;0;0;0
48;30/05/2020;0;0;0;0
48;31/05/2020;0;0;0;0
48;01/06/2020;0;0;0;0
48;02/06/2020;0;0;0;0
48;03/06/2020;0;0;0;0
48;04/06/2020;0;0;0;0
48;05/06/2020;0;0;0;0
48;06/06/2020;0;0;0;1
48;07/06/2020;0;0;0;0
48;08/06/2020;0;0;0;0
48;09/06/2020;0;0;0;0
48;10/06/2020;0;0;0;0
48;11/06/2020;0;0;0;0
48;12/06/2020;0;0;0;0
48;13/06/2020;0;0;0;0
48;14/06/2020;0;0;0;0
48;15/06/2020;0;0;0;0
48;16/06/2020;0;0;0;0
48;17/06/2020;0;0;0;0
48;18/06/2020;0;0;0;0
48;19/06/2020;0;0;0;0
48;20/06/2020;0;0;0;0
48;21/06/2020;0;0;0;0
48;22/06/2020;0;0;0;0
48;23/06/2020;0;0;0;0
48;24/06/2020;0;0;0;0
48;25/06/2020;0;0;0;0
48;26/06/2020;0;0;0;0
48;27/06/2020;0;0;0;0
48;28/06/2020;0;0;0;0
48;29/06/2020;0;0;0;0
48;30/06/2020;0;0;0;0
48;01/07/2020;0;0;0;0
48;02/07/2020;0;0;0;0
48;03/07/2020;0;0;0;0
48;04/07/2020;0;0;0;0
48;05/07/2020;0;0;0;0
48;06/07/2020;0;0;0;0
48;07/07/2020;0;0;0;0
48;08/07/2020;0;0;0;0
48;09/07/2020;0;0;0;0
48;10/07/2020;0;0;0;0
48;11/07/2020;0;0;0;0
48;12/07/2020;0;0;0;0
48;13/07/2020;0;0;0;0
48;14/07/2020;0;0;0;0
48;15/07/2020;0;0;0;0
48;16/07/2020;0;0;0;0
48;17/07/2020;0;0;0;0
48;18/07/2020;0;0;0;0
48;19/07/2020;0;0;0;0
48;20/07/2020;0;0;0;0
48;21/07/2020;0;0;0;0
48;22/07/2020;0;0;0;0
48;23/07/2020;0;0;0;0
48;24/07/2020;0;0;0;0
48;25/07/2020;0;0;0;0
48;26/07/2020;0;0;0;0
48;27/07/2020;0;0;0;0
48;28/07/2020;0;0;0;0
48;29/07/2020;0;0;0;0
48;30/07/2020;0;0;0;0
48;31/07/2020;0;0;0;0
48;01/08/2020;0;0;0;0
48;02/08/2020;0;0;0;0
48;03/08/2020;0;0;0;0
48;04/08/2020;0;0;0;0
48;05/08/2020;0;0;0;0
48;06/08/2020;0;0;0;0
48;07/08/2020;0;0;0;0
48;08/08/2020;0;0;0;0
48;09/08/2020;0;0;0;0
48;10/08/2020;0;0;0;0
48;11/08/2020;0;0;0;0
48;12/08/2020;0;0;0;0
48;13/08/2020;0;0;0;0
48;14/08/2020;0;0;0;0
48;15/08/2020;0;0;0;0
48;16/08/2020;0;0;0;0
48;17/08/2020;0;0;0;0
48;18/08/2020;1;0;0;0
48;19/08/2020;0;0;0;0
48;20/08/2020;0;0;0;0
48;21/08/2020;0;0;0;0
48;22/08/2020;0;0;0;0
48;23/08/2020;0;0;0;0
48;24/08/2020;0;0;0;0
48;25/08/2020;0;0;0;0
48;26/08/2020;0;0;0;0
48;27/08/2020;0;0;0;0
48;28/08/2020;0;0;0;0
48;29/08/2020;0;0;0;0
48;30/08/2020;0;0;0;0
48;31/08/2020;0;0;0;0
48;01/09/2020;0;0;0;0
48;02/09/2020;1;0;0;0
48;03/09/2020;0;0;0;1
48;04/09/2020;0;0;0;1
48;05/09/2020;0;0;0;0
48;06/09/2020;0;0;0;0
48;07/09/2020;0;0;0;0
48;08/09/2020;2;0;0;0
48;09/09/2020;1;0;0;0
48;10/09/2020;1;0;0;1
48;11/09/2020;0;0;0;0
48;12/09/2020;0;0;0;0
48;13/09/2020;0;0;0;0
48;14/09/2020;0;0;0;0
48;15/09/2020;3;0;0;0
48;16/09/2020;0;0;0;2
48;17/09/2020;0;0;0;0
48;18/09/2020;0;0;0;1
48;19/09/2020;0;0;0;0
48;20/09/2020;0;0;0;0
48;21/09/2020;1;0;0;0
48;22/09/2020;0;0;0;0
48;23/09/2020;1;0;0;1
48;24/09/2020;0;0;0;0
48;25/09/2020;0;0;0;0
48;26/09/2020;0;0;0;0
48;27/09/2020;0;0;0;0
48;28/09/2020;0;0;0;0
48;29/09/2020;1;0;0;0
48;30/09/2020;0;0;0;0
48;01/10/2020;0;0;0;0
48;02/10/2020;1;0;0;1
48;03/10/2020;0;0;0;1
48;04/10/2020;0;0;0;0
48;05/10/2020;1;0;0;0
48;06/10/2020;1;0;0;0
48;07/10/2020;0;0;0;0
48;08/10/2020;0;0;0;0
48;09/10/2020;1;0;0;0
48;10/10/2020;5;0;1;2
48;11/10/2020;5;0;2;0
48;12/10/2020;1;0;1;0
48;13/10/2020;2;0;1;1
48;14/10/2020;1;0;0;0
48;15/10/2020;2;0;0;0
48;16/10/2020;0;0;0;0
48;17/10/2020;4;0;0;0
48;18/10/2020;2;0;0;0
48;19/10/2020;1;0;1;0
48;20/10/2020;2;0;1;1
48;21/10/2020;2;0;0;0
48;22/10/2020;3;0;0;0
48;23/10/2020;3;0;0;1
48;24/10/2020;3;1;1;0
48;25/10/2020;1;0;0;0
48;26/10/2020;0;0;1;0
48;27/10/2020;8;0;3;6
48;28/10/2020;7;2;1;2
48;29/10/2020;7;0;0;4
48;30/10/2020;1;0;1;2
48;31/10/2020;15;2;0;2
48;01/11/2020;6;0;0;0
48;02/11/2020;3;0;0;0
48;03/11/2020;6;0;3;1
48;04/11/2020;7;1;3;3
48;05/11/2020;3;1;0;6
48;06/11/2020;5;0;1;7
48;07/11/2020;5;1;0;2
48;08/11/2020;5;0;3;1
48;09/11/2020;3;0;1;2
48;10/11/2020;4;2;0;5
48;11/11/2020;6;0;3;4
48;12/11/2020;2;0;0;0
48;13/11/2020;2;1;1;2
48;14/11/2020;0;0;1;8
48;15/11/2020;3;1;0;0
48;16/11/2020;0;0;0;0
48;17/11/2020;0;0;0;1
48;18/11/2020;4;0;2;4
48;19/11/2020;2;2;0;2
48;20/11/2020;4;0;0;8
48;21/11/2020;0;0;1;4
48;22/11/2020;4;0;0;1
48;23/11/2020;3;0;0;0
48;24/11/2020;4;0;0;7
48;25/11/2020;4;0;0;8
48;26/11/2020;0;0;0;2
48;27/11/2020;2;0;0;2
48;28/11/2020;2;0;0;1
48;29/11/2020;2;0;0;0
48;30/11/2020;7;0;1;0
48;01/12/2020;4;1;1;0
48;02/12/2020;0;0;1;0
48;03/12/2020;0;0;5;2
48;04/12/2020;1;0;0;1
48;05/12/2020;2;0;2;5
48;06/12/2020;1;0;0;0
48;07/12/2020;1;0;2;0
49;19/03/2020;13;3;0;5
49;20/03/2020;9;0;0;7
49;21/03/2020;8;4;2;2
49;22/03/2020;7;1;0;7
49;23/03/2020;28;5;2;1
49;24/03/2020;18;7;1;5
49;25/03/2020;18;1;1;7
49;26/03/2020;25;5;2;10
49;27/03/2020;24;5;3;9
49;28/03/2020;19;5;0;8
49;29/03/2020;22;0;0;11
49;30/03/2020;23;9;4;2
49;31/03/2020;42;10;4;19
49;01/04/2020;25;9;0;15
49;02/04/2020;19;5;5;19
49;03/04/2020;16;3;4;17
49;04/04/2020;8;1;2;3
49;05/04/2020;10;1;4;6
49;06/04/2020;12;3;6;7
49;07/04/2020;35;3;5;21
49;08/04/2020;24;5;3;13
49;09/04/2020;21;4;0;13
49;10/04/2020;20;2;2;20
49;11/04/2020;24;1;4;13
49;12/04/2020;20;2;0;4
49;13/04/2020;12;0;1;9
49;14/04/2020;16;2;2;4
49;15/04/2020;11;4;4;23
49;16/04/2020;27;0;6;13
49;17/04/2020;8;0;3;14
49;18/04/2020;7;0;4;5
49;19/04/2020;3;1;2;4
49;20/04/2020;8;3;1;4
49;21/04/2020;4;0;2;12
49;22/04/2020;13;0;4;10
49;23/04/2020;16;0;3;11
49;24/04/2020;3;0;4;3
49;25/04/2020;3;1;2;8
49;26/04/2020;0;0;3;3
49;27/04/2020;13;1;2;3
49;28/04/2020;9;0;2;13
49;29/04/2020;7;0;0;12
49;30/04/2020;6;0;1;7
49;01/05/2020;2;0;1;9
49;02/05/2020;1;1;1;1
49;03/05/2020;3;1;0;1
49;04/05/2020;7;0;1;5
49;05/05/2020;11;3;2;7
49;06/05/2020;8;0;3;8
49;07/05/2020;0;0;1;9
49;08/05/2020;2;0;2;3
49;09/05/2020;1;0;2;1
49;10/05/2020;3;0;0;1
49;11/05/2020;5;1;0;1
49;12/05/2020;5;0;0;0
49;13/05/2020;3;1;0;4
49;14/05/2020;5;0;2;5
49;15/05/2020;14;3;4;14
49;16/05/2020;2;1;1;2
49;17/05/2020;3;0;0;1
49;18/05/2020;5;0;4;5
49;19/05/2020;1;1;1;11
49;20/05/2020;4;1;1;10
49;21/05/2020;3;0;2;9
49;22/05/2020;6;0;2;4
49;23/05/2020;4;0;0;3
49;24/05/2020;2;0;1;1
49;25/05/2020;2;0;2;2
49;26/05/2020;1;0;1;2
49;27/05/2020;2;0;1;5
49;28/05/2020;3;0;0;11
49;29/05/2020;2;0;0;1
49;30/05/2020;1;0;0;5
49;31/05/2020;3;0;0;0
49;01/06/2020;1;1;0;1
49;02/06/2020;1;1;0;4
49;03/06/2020;0;0;0;4
49;04/06/2020;2;0;1;4
49;05/06/2020;1;0;1;4
49;06/06/2020;2;1;0;4
49;07/06/2020;1;0;0;0
49;08/06/2020;2;1;0;0
49;09/06/2020;2;0;0;10
49;10/06/2020;2;0;1;4
49;11/06/2020;6;0;0;2
49;12/06/2020;4;1;1;7
49;13/06/2020;2;2;0;0
49;14/06/2020;1;0;1;0
49;15/06/2020;1;0;0;1
49;16/06/2020;1;0;0;1
49;17/06/2020;2;0;0;8
49;18/06/2020;1;0;1;3
49;19/06/2020;0;0;0;3
49;20/06/2020;0;0;0;2
49;21/06/2020;0;0;1;0
49;22/06/2020;1;0;0;1
49;23/06/2020;0;0;0;0
49;24/06/2020;0;0;1;3
49;25/06/2020;0;0;0;4
49;26/06/2020;0;0;0;2
49;27/06/2020;0;0;0;1
49;28/06/2020;0;0;0;1
49;29/06/2020;4;0;0;0
49;30/06/2020;1;0;0;2
49;01/07/2020;0;0;0;6
49;02/07/2020;1;0;0;0
49;03/07/2020;1;0;0;4
49;04/07/2020;0;0;0;3
49;05/07/2020;0;0;0;0
49;06/07/2020;1;0;0;0
49;07/07/2020;2;0;0;1
49;08/07/2020;0;0;0;3
49;09/07/2020;1;0;0;1
49;10/07/2020;0;0;0;1
49;11/07/2020;0;0;0;0
49;12/07/2020;0;0;0;0
49;13/07/2020;1;0;0;0
49;14/07/2020;0;0;0;0
49;15/07/2020;1;1;0;1
49;16/07/2020;0;0;0;1
49;17/07/2020;2;0;0;2
49;18/07/2020;1;0;0;2
49;19/07/2020;0;0;0;0
49;20/07/2020;2;1;0;5
49;21/07/2020;1;1;0;0
49;22/07/2020;1;0;0;7
49;23/07/2020;1;1;0;3
49;24/07/2020;1;0;0;1
49;25/07/2020;0;0;0;1
49;26/07/2020;0;0;0;0
49;27/07/2020;1;0;0;0
49;28/07/2020;2;0;0;1
49;29/07/2020;2;0;0;2
49;30/07/2020;1;0;0;0
49;31/07/2020;2;0;0;1
49;01/08/2020;0;0;0;0
49;02/08/2020;0;0;0;0
49;03/08/2020;4;3;0;1
49;04/08/2020;1;0;0;2
49;05/08/2020;0;0;0;2
49;06/08/2020;2;1;0;8
49;07/08/2020;1;0;0;7
49;08/08/2020;0;0;0;0
49;09/08/2020;0;0;0;0
49;10/08/2020;3;2;1;1
49;11/08/2020;1;0;0;3
49;12/08/2020;1;0;0;0
49;13/08/2020;2;1;0;1
49;14/08/2020;3;0;0;3
49;15/08/2020;0;0;0;0
49;16/08/2020;0;0;0;0
49;17/08/2020;3;0;0;1
49;18/08/2020;1;0;0;3
49;19/08/2020;1;0;0;2
49;20/08/2020;0;0;0;0
49;21/08/2020;2;1;0;0
49;22/08/2020;2;0;0;1
49;23/08/2020;0;0;0;0
49;24/08/2020;2;0;1;0
49;25/08/2020;4;1;0;7
49;26/08/2020;0;0;0;2
49;27/08/2020;1;0;0;1
49;28/08/2020;1;0;0;0
49;29/08/2020;0;0;0;0
49;30/08/2020;0;0;0;0
49;31/08/2020;4;2;0;4
49;01/09/2020;6;2;0;2
49;02/09/2020;0;1;0;2
49;03/09/2020;2;0;1;1
49;04/09/2020;2;0;0;3
49;05/09/2020;1;0;0;0
49;06/09/2020;0;0;0;0
49;07/09/2020;4;1;1;1
49;08/09/2020;5;0;0;1
49;09/09/2020;4;2;0;3
49;10/09/2020;4;0;0;3
49;11/09/2020;1;1;1;1
49;12/09/2020;0;1;0;0
49;13/09/2020;0;0;0;0
49;14/09/2020;3;1;0;3
49;15/09/2020;4;0;0;5
49;16/09/2020;0;1;0;4
49;17/09/2020;2;1;0;1
49;18/09/2020;0;0;0;0
49;19/09/2020;11;1;0;2
49;20/09/2020;0;0;0;0
49;21/09/2020;16;3;0;7
49;22/09/2020;3;0;0;4
49;23/09/2020;8;2;0;1
49;24/09/2020;4;1;0;2
49;25/09/2020;4;1;0;4
49;26/09/2020;3;0;1;6
49;27/09/2020;0;0;0;0
49;28/09/2020;9;2;1;2
49;29/09/2020;3;0;0;3
49;30/09/2020;3;1;0;2
49;01/10/2020;6;1;0;4
49;02/10/2020;7;0;0;2
49;03/10/2020;3;2;1;6
49;04/10/2020;2;0;0;1
49;05/10/2020;6;2;1;2
49;06/10/2020;6;0;1;4
49;07/10/2020;4;1;0;7
49;08/10/2020;2;1;1;3
49;09/10/2020;5;0;0;6
49;10/10/2020;7;1;0;11
49;11/10/2020;2;0;0;2
49;12/10/2020;8;3;1;1
49;13/10/2020;5;2;2;5
49;14/10/2020;11;4;1;9
49;15/10/2020;18;3;0;8
49;16/10/2020;22;1;2;7
49;17/10/2020;6;1;1;5
49;18/10/2020;5;1;0;1
49;19/10/2020;14;3;2;3
49;20/10/2020;16;6;1;7
49;21/10/2020;17;2;0;8
49;22/10/2020;24;1;0;8
49;23/10/2020;30;4;0;5
49;24/10/2020;15;4;1;10
49;25/10/2020;10;3;3;3
49;26/10/2020;20;4;6;6
49;27/10/2020;36;6;2;10
49;28/10/2020;33;9;2;13
49;29/10/2020;29;6;4;25
49;30/10/2020;24;4;5;17
49;31/10/2020;24;3;2;20
49;01/11/2020;21;5;3;5
49;02/11/2020;29;12;8;8
49;03/11/2020;21;5;4;20
49;04/11/2020;37;4;6;30
49;05/11/2020;18;4;3;16
49;06/11/2020;24;5;7;24
49;07/11/2020;19;5;1;14
49;08/11/2020;14;1;5;2
49;09/11/2020;36;5;5;8
49;10/11/2020;33;5;7;27
49;11/11/2020;33;4;2;18
49;12/11/2020;15;3;7;11
49;13/11/2020;27;6;2;26
49;14/11/2020;14;3;2;17
49;15/11/2020;10;3;1;8
49;16/11/2020;14;5;1;6
49;17/11/2020;26;4;8;30
49;18/11/2020;16;2;2;15
49;19/11/2020;16;2;2;17
49;20/11/2020;11;3;3;10
49;21/11/2020;21;2;2;21
49;22/11/2020;12;3;3;2
49;23/11/2020;16;5;5;9
49;24/11/2020;10;3;4;23
49;25/11/2020;10;1;3;26
49;26/11/2020;13;1;3;22
49;27/11/2020;18;2;5;10
49;28/11/2020;11;2;2;13
49;29/11/2020;12;2;4;7
49;30/11/2020;8;1;4;4
49;01/12/2020;18;2;1;13
49;02/12/2020;13;0;0;13
49;03/12/2020;11;4;2;11
49;04/12/2020;9;1;1;14
49;05/12/2020;9;1;3;10
49;06/12/2020;5;1;4;5
49;07/12/2020;6;0;2;4
50;19/03/2020;0;2;0;1
50;20/03/2020;6;2;0;0
50;21/03/2020;6;0;0;1
50;22/03/2020;2;2;0;0
50;23/03/2020;2;1;0;1
50;24/03/2020;2;1;2;0
50;25/03/2020;6;0;1;4
50;26/03/2020;2;1;0;1
50;27/03/2020;7;1;1;2
50;28/03/2020;6;4;0;0
50;29/03/2020;9;2;2;2
50;30/03/2020;12;3;1;1
50;31/03/2020;5;1;3;2
50;01/04/2020;10;3;0;2
50;02/04/2020;9;2;1;5
50;03/04/2020;7;1;0;4
50;04/04/2020;9;1;1;2
50;05/04/2020;12;2;2;0
50;06/04/2020;2;1;2;3
50;07/04/2020;8;1;2;8
50;08/04/2020;1;0;0;3
50;09/04/2020;9;0;2;1
50;10/04/2020;10;1;0;3
50;11/04/2020;2;0;2;7
50;12/04/2020;3;0;0;2
50;13/04/2020;1;0;0;0
50;14/04/2020;11;0;5;1
50;15/04/2020;6;2;3;5
50;16/04/2020;5;1;0;4
50;17/04/2020;1;0;0;2
50;18/04/2020;3;1;1;2
50;19/04/2020;5;2;0;0
50;20/04/2020;7;2;2;1
50;21/04/2020;2;0;0;8
50;22/04/2020;1;0;2;7
50;23/04/2020;4;0;1;9
50;24/04/2020;0;0;1;1
50;25/04/2020;0;0;0;0
50;26/04/2020;1;0;0;0
50;27/04/2020;1;0;0;1
50;28/04/2020;4;2;2;2
50;29/04/2020;3;0;2;2
50;30/04/2020;3;0;0;1
50;01/05/2020;2;0;0;0
50;02/05/2020;1;0;0;2
50;03/05/2020;2;0;1;1
50;04/05/2020;6;0;0;1
50;05/05/2020;2;0;1;3
50;06/05/2020;0;0;0;2
50;07/05/2020;1;0;0;1
50;08/05/2020;1;0;0;0
50;09/05/2020;0;0;0;1
50;10/05/2020;0;0;0;0
50;11/05/2020;0;0;1;5
50;12/05/2020;3;0;2;1
50;13/05/2020;3;0;0;0
50;14/05/2020;0;0;0;2
50;15/05/2020;0;0;0;1
50;16/05/2020;0;0;0;0
50;17/05/2020;0;0;0;0
50;18/05/2020;1;0;1;0
50;19/05/2020;0;0;0;1
50;20/05/2020;0;0;0;0
50;21/05/2020;0;0;0;0
50;22/05/2020;1;0;0;1
50;23/05/2020;0;0;0;2
50;24/05/2020;4;0;0;0
50;25/05/2020;2;0;0;1
50;26/05/2020;2;0;1;1
50;27/05/2020;0;0;0;0
50;28/05/2020;0;0;0;0
50;29/05/2020;1;0;0;0
50;30/05/2020;0;0;0;0
50;31/05/2020;0;1;0;0
50;01/06/2020;0;0;0;0
50;02/06/2020;0;0;0;0
50;03/06/2020;2;0;0;0
50;04/06/2020;0;0;0;1
50;05/06/2020;1;1;0;0
50;06/06/2020;4;0;0;4
50;07/06/2020;0;0;0;0
50;08/06/2020;0;0;0;0
50;09/06/2020;2;0;0;3
50;10/06/2020;0;0;0;1
50;11/06/2020;0;0;0;1
50;12/06/2020;0;0;0;0
50;13/06/2020;0;0;0;0
50;14/06/2020;0;0;0;0
50;15/06/2020;0;0;0;0
50;16/06/2020;0;0;0;1
50;17/06/2020;0;0;0;3
50;18/06/2020;0;0;0;0
50;19/06/2020;0;0;0;2
50;20/06/2020;0;0;0;0
50;21/06/2020;0;0;0;1
50;22/06/2020;0;0;0;0
50;23/06/2020;0;0;0;0
50;24/06/2020;0;0;0;0
50;25/06/2020;1;0;0;0
50;26/06/2020;0;0;0;0
50;27/06/2020;0;0;0;0
50;28/06/2020;0;0;0;1
50;29/06/2020;0;0;0;0
50;30/06/2020;0;0;0;0
50;01/07/2020;0;0;0;0
50;02/07/2020;0;0;0;0
50;03/07/2020;0;0;0;0
50;04/07/2020;0;0;0;0
50;05/07/2020;0;0;0;0
50;06/07/2020;0;0;0;0
50;07/07/2020;0;0;0;0
50;08/07/2020;0;0;0;0
50;09/07/2020;0;0;0;0
50;10/07/2020;0;0;0;0
50;11/07/2020;0;0;0;0
50;12/07/2020;0;0;0;0
50;13/07/2020;0;0;0;0
50;14/07/2020;0;0;0;0
50;15/07/2020;0;0;0;0
50;16/07/2020;0;0;0;0
50;17/07/2020;0;0;0;0
50;18/07/2020;0;0;0;0
50;19/07/2020;0;0;0;0
50;20/07/2020;0;0;0;0
50;21/07/2020;0;0;0;0
50;22/07/2020;0;0;0;0
50;23/07/2020;0;0;0;3
50;24/07/2020;0;0;0;0
50;25/07/2020;0;0;0;0
50;26/07/2020;0;0;0;0
50;27/07/2020;0;0;0;0
50;28/07/2020;1;0;0;1
50;29/07/2020;0;0;0;4
50;30/07/2020;0;0;0;1
50;31/07/2020;0;0;0;0
50;01/08/2020;0;0;0;0
50;02/08/2020;0;0;0;0
50;03/08/2020;0;0;0;0
50;04/08/2020;0;0;1;1
50;05/08/2020;1;0;0;1
50;06/08/2020;0;0;0;1
50;07/08/2020;0;0;0;0
50;08/08/2020;0;0;0;0
50;09/08/2020;0;0;0;0
50;10/08/2020;0;0;0;0
50;11/08/2020;0;0;0;0
